"food_id","food_name","food_type","meal_type","quantity","expiry_date","provider_id","provider_name","city","provider_type","contact","claim_id","status"
142,"Soup","Vegetarian","Snacks",41,"2025-03-29",368,"Smith-Villegas","North Lindseychester","Grocery Store","001-467-901-7553",0,"Not Claimed"
143,"Fish","Non-Vegetarian","Lunch",18,"2025-03-24",938,"Barker LLC","Hollyhaven","Restaurant","+1-530-780-2072-25507",313,"Cancelled"
144,"Bread","Vegan","Lunch",18,"2025-03-18",810,"Austin, Griffin and Ward","Lake Jason","Catering Service"," 877527-5031",481,"Completed"
145,"Rice","Vegan","Lunch",12,"2025-03-29",751,"Bryant, Jacobson and West","East Richardside","Restaurant","001-075-347-0236-69878",0,"Not Claimed"
146,"Chicken","Vegan","Lunch",17,"2025-03-25",172,"Parker, Macdonald and Espinoza","Garciaside","Grocery Store","776-066-7306-648",0,"Not Claimed"
147,"Vegetables","Non-Vegetarian","Breakfast",47,"2025-03-30",619,"Hopkins, Mora and Green","North Katelynland","Grocery Store","001-965-519-2456-24569",0,"Not Claimed"
148,"Pasta","Non-Vegetarian","Breakfast",16,"2025-03-18",650,"Pugh Group","Garzaville","Restaurant","+1-089-261-9866-15160",340,"Completed"
149,"Fish","Vegetarian","Breakfast",18,"2025-03-20",816,"Dunlap Inc","New Jamesburgh","Supermarket","909-720-0844",141,"Pending"
150,"Fish","Vegan","Snacks",50,"2025-03-28",332,"Cox LLC","West Whitneymouth","Restaurant","001-018-140-2068-875",280,"Cancelled"
151,"Chicken","Vegetarian","Dinner",19,"2025-03-23",902,"Parsons Ltd","Port Robertport","Supermarket","445-558-2787-92329",389,"Cancelled"
151,"Chicken","Vegetarian","Dinner",19,"2025-03-23",902,"Parsons Ltd","Port Robertport","Supermarket","445-558-2787-92329",610,"Cancelled"
151,"Chicken","Vegetarian","Dinner",19,"2025-03-23",902,"Parsons Ltd","Port Robertport","Supermarket","445-558-2787-92329",824,"Cancelled"
152,"Fish","Non-Vegetarian","Dinner",46,"2025-03-24",58,"Martin, Tyler and Wilkerson","North Kevinhaven","Grocery Store","+1-287-799-5933-17852",189,"Completed"
152,"Fish","Non-Vegetarian","Dinner",46,"2025-03-24",58,"Martin, Tyler and Wilkerson","North Kevinhaven","Grocery Store","+1-287-799-5933-17852",190,"Pending"
152,"Fish","Non-Vegetarian","Dinner",46,"2025-03-24",58,"Martin, Tyler and Wilkerson","North Kevinhaven","Grocery Store","+1-287-799-5933-17852",508,"Pending"
153,"Fish","Vegetarian","Breakfast",20,"2025-03-21",737,"Ballard, Stanley and Hill","Port Andrea","Restaurant","409-995-2073-69158",80,"Pending"
153,"Fish","Vegetarian","Breakfast",20,"2025-03-21",737,"Ballard, Stanley and Hill","Port Andrea","Restaurant","409-995-2073-69158",186,"Pending"
154,"Pasta","Vegan","Breakfast",46,"2025-03-30",4,"Clark, Prince and Williams","Mendezmouth","Grocery Store","556-944-8935-401",680,"Completed"
155,"Fruits","Vegan","Dinner",20,"2025-03-20",602,"Cole LLC","North Destiny","Grocery Store","001-078-379-8075-2377",0,"Not Claimed"
156,"Fish","Vegetarian","Snacks",24,"2025-03-19",970,"Lewis, Preston and Price","Jeffreybury","Catering Service","6685913720",651,"Cancelled"
156,"Fish","Vegetarian","Snacks",24,"2025-03-19",970,"Lewis, Preston and Price","Jeffreybury","Catering Service","6685913720",948,"Completed"
157,"Chicken","Vegan","Breakfast",37,"2025-03-20",600,"Green LLC","Meganshire","Catering Service","659-948-4636",170,"Pending"
158,"Bread","Vegetarian","Breakfast",22,"2025-03-30",687,"Mcdonald-Howell","North James","Catering Service","504-183-2400-84016",0,"Not Claimed"
159,"Pasta","Vegan","Lunch",7,"2025-03-27",653,"Perry, Perez and Carter","Cameronside","Catering Service","085-588-5857",0,"Not Claimed"
160,"Rice","Vegetarian","Snacks",27,"2025-03-23",367,"Patel and Sons","Deckermouth","Grocery Store","+1-731-068-2964-54440",122,"Cancelled"
160,"Rice","Vegetarian","Snacks",27,"2025-03-23",367,"Patel and Sons","Deckermouth","Grocery Store","+1-731-068-2964-54440",271,"Cancelled"
161,"Vegetables","Non-Vegetarian","Breakfast",32,"2025-03-20",414,"Gonzales Group","New Matthew","Supermarket","+1-790-667-8198-9396",282,"Cancelled"
162,"Pasta","Non-Vegetarian","Breakfast",50,"2025-03-21",826,"Rogers, Harmon and Gordon","Lake Karenfurt","Supermarket"," 421106-2871-5106",116,"Pending"
163,"Bread","Vegetarian","Dinner",45,"2025-03-16",251,"Carter-Jones","East Terrancemouth","Restaurant","892-412-5796",244,"Cancelled"
163,"Bread","Vegetarian","Dinner",45,"2025-03-16",251,"Carter-Jones","East Terrancemouth","Restaurant","892-412-5796",865,"Pending"
164,"Dairy","Vegan","Dinner",22,"2025-03-27",432,"Meyer and Sons","Carolchester","Restaurant","001-738-662-6338",1,"Pending"
164,"Dairy","Vegan","Dinner",22,"2025-03-27",432,"Meyer and Sons","Carolchester","Restaurant","001-738-662-6338",336,"Cancelled"
165,"Bread","Vegetarian","Lunch",22,"2025-03-28",90,"Miller Group","Lake Kristentown","Supermarket","001-311-806-0098-37361",602,"Cancelled"
165,"Bread","Vegetarian","Lunch",22,"2025-03-28",90,"Miller Group","Lake Kristentown","Supermarket","001-311-806-0098-37361",667,"Cancelled"
166,"Soup","Vegan","Lunch",9,"2025-03-17",58,"Martin, Tyler and Wilkerson","North Kevinhaven","Grocery Store","+1-287-799-5933-17852",208,"Pending"
166,"Soup","Vegan","Lunch",9,"2025-03-17",58,"Martin, Tyler and Wilkerson","North Kevinhaven","Grocery Store","+1-287-799-5933-17852",476,"Pending"
167,"Fish","Vegetarian","Lunch",4,"2025-03-20",134,"Cook Ltd","West Melissa","Supermarket"," 340959-7188-4581",883,"Pending"
168,"Salad","Non-Vegetarian","Lunch",26,"2025-03-20",306,"Evans, Wright and Mitchell","North Keith","Catering Service","001-726-568-9224",765,"Pending"
168,"Salad","Non-Vegetarian","Lunch",26,"2025-03-20",306,"Evans, Wright and Mitchell","North Keith","Catering Service","001-726-568-9224",904,"Completed"
169,"Fruits","Vegan","Snacks",18,"2025-03-20",336,"Mckinney LLC","East Sandra","Supermarket"," 338059-6636-909",0,"Not Claimed"
170,"Fruits","Vegan","Breakfast",49,"2025-03-17",403,"Bradley-Smith","Jeremiahfort","Grocery Store","840-107-5994",0,"Not Claimed"
171,"Salad","Vegetarian","Snacks",25,"2025-03-22",103,"Russell-Summers","Port Michaelshire","Catering Service","314-232-3936-08469",0,"Not Claimed"
172,"Rice","Non-Vegetarian","Breakfast",45,"2025-03-28",826,"Rogers, Harmon and Gordon","Lake Karenfurt","Supermarket"," 421106-2871-5106",595,"Cancelled"
173,"Soup","Vegan","Dinner",17,"2025-03-19",538,"Beck Inc","Jasonmouth","Restaurant","963-484-4775-327",854,"Completed"
174,"Chicken","Vegan","Breakfast",23,"2025-03-22",903,"Galloway, Hall and Oconnell","Lake Kari","Catering Service"," 558699-9188-092",148,"Completed"
174,"Chicken","Vegan","Breakfast",23,"2025-03-22",903,"Galloway, Hall and Oconnell","Lake Kari","Catering Service"," 558699-9188-092",401,"Pending"
174,"Chicken","Vegan","Breakfast",23,"2025-03-22",903,"Galloway, Hall and Oconnell","Lake Kari","Catering Service"," 558699-9188-092",759,"Cancelled"
175,"Dairy","Vegetarian","Breakfast",26,"2025-03-30",465,"Terry Inc","Johnton","Restaurant","280-723-4101-315",621,"Pending"
175,"Dairy","Vegetarian","Breakfast",26,"2025-03-30",465,"Terry Inc","Johnton","Restaurant","280-723-4101-315",991,"Pending"
176,"Fish","Non-Vegetarian","Snacks",19,"2025-03-30",316,"Johnson Group","Williamsfort","Supermarket"," 007484-4365-34610",0,"Not Claimed"
177,"Dairy","Vegan","Breakfast",22,"2025-03-22",863,"Johnson-Mejia","Port Michael","Restaurant"," 145733-6977-4017",0,"Not Claimed"
178,"Dairy","Vegan","Breakfast",47,"2025-03-21",847,"Pollard, Collins and Watson","Williamsonmouth","Supermarket","218-505-6857-64219",458,"Completed"
179,"Bread","Vegetarian","Breakfast",11,"2025-03-27",601,"Owens-Johnson","Port Troychester","Catering Service"," 051220-5307-61376",203,"Completed"
179,"Bread","Vegetarian","Breakfast",11,"2025-03-27",601,"Owens-Johnson","Port Troychester","Catering Service"," 051220-5307-61376",712,"Completed"
180,"Salad","Vegan","Dinner",35,"2025-03-28",7,"Ortiz-Lee","Lake Christopherburgh","Restaurant"," 563889-7190",663,"Cancelled"
180,"Salad","Vegan","Dinner",35,"2025-03-28",7,"Ortiz-Lee","Lake Christopherburgh","Restaurant"," 563889-7190",893,"Completed"
181,"Rice","Non-Vegetarian","Lunch",35,"2025-03-16",47,"Wong-Reese","East Andrewland","Supermarket","483-625-4097",805,"Cancelled"
182,"Soup","Vegan","Breakfast",29,"2025-03-18",247,"Shepherd-Yates","Port Aaron","Catering Service","477-819-1257-990",0,"Not Claimed"
183,"Salad","Vegan","Snacks",15,"2025-03-30",730,"Arroyo-Henderson","Benjaminstad","Supermarket"," 313019-6078-8326",240,"Completed"
184,"Salad","Vegetarian","Dinner",7,"2025-03-29",182,"Wilson-Ortiz","Port Jeffrey","Grocery Store"," 345889-2010",0,"Not Claimed"
185,"Soup","Non-Vegetarian","Lunch",19,"2025-03-27",498,"Jones, Ortega and Rubio","East Craig","Grocery Store"," 993551-7736-1457",0,"Not Claimed"
186,"Pasta","Vegetarian","Breakfast",48,"2025-03-17",306,"Evans, Wright and Mitchell","North Keith","Catering Service","001-726-568-9224",0,"Not Claimed"
187,"Dairy","Non-Vegetarian","Snacks",38,"2025-03-21",910,"Lee PLC","Leeburgh","Restaurant","346-517-7901-471",544,"Cancelled"
188,"Soup","Vegan","Breakfast",4,"2025-03-20",55,"Wilson-Brown","Danachester","Grocery Store","001-473-163-6196-2386",79,"Cancelled"
188,"Soup","Vegan","Breakfast",4,"2025-03-20",55,"Wilson-Brown","Danachester","Grocery Store","001-473-163-6196-2386",169,"Completed"
188,"Soup","Vegan","Breakfast",4,"2025-03-20",55,"Wilson-Brown","Danachester","Grocery Store","001-473-163-6196-2386",262,"Completed"
189,"Salad","Vegetarian","Breakfast",7,"2025-03-20",948,"House-Bates","West Lisamouth","Supermarket","+1-910-582-8983-79304",942,"Completed"
190,"Salad","Non-Vegetarian","Snacks",25,"2025-03-22",262,"Bradford-Martinez","New Carol","Supermarket","199-451-0254",35,"Cancelled"
190,"Salad","Non-Vegetarian","Snacks",25,"2025-03-22",262,"Bradford-Martinez","New Carol","Supermarket","199-451-0254",49,"Pending"
190,"Salad","Non-Vegetarian","Snacks",25,"2025-03-22",262,"Bradford-Martinez","New Carol","Supermarket","199-451-0254",292,"Completed"
190,"Salad","Non-Vegetarian","Snacks",25,"2025-03-22",262,"Bradford-Martinez","New Carol","Supermarket","199-451-0254",995,"Completed"
191,"Salad","Vegan","Lunch",13,"2025-03-22",508,"Goodwin, Acosta and Chan","Walkerfurt","Restaurant","001-076-856-9568-65782",257,"Completed"
192,"Vegetables","Vegan","Snacks",5,"2025-03-17",320,"Shah Group","Lake Jeffreytown","Supermarket","953-840-3880",0,"Not Claimed"
193,"Pasta","Vegan","Breakfast",25,"2025-03-21",354,"Rowe-Arias","South Alicia","Catering Service","090-649-4737",30,"Pending"
194,"Chicken","Non-Vegetarian","Lunch",39,"2025-03-26",31,"Thompson-Kerr","South Kellyberg","Grocery Store"," 786641-7043",488,"Pending"
195,"Vegetables","Non-Vegetarian","Snacks",31,"2025-03-25",847,"Pollard, Collins and Watson","Williamsonmouth","Supermarket","218-505-6857-64219",683,"Pending"
196,"Fish","Non-Vegetarian","Breakfast",27,"2025-03-28",989,"Williams-Aguirre","North Lauren","Grocery Store","205-999-3497",0,"Not Claimed"
197,"Rice","Vegetarian","Breakfast",21,"2025-03-24",453,"Moore LLC","East Timothy","Grocery Store"," 305756-5998-6969",85,"Completed"
198,"Bread","Vegetarian","Breakfast",50,"2025-03-23",287,"Carr-Wells","Jefferyside","Catering Service"," 535017-9013-9281",0,"Not Claimed"
199,"Vegetables","Vegan","Breakfast",16,"2025-03-17",244,"Chan-Elliott","Toddberg","Supermarket","021-322-3933-46620",511,"Cancelled"
199,"Vegetables","Vegan","Breakfast",16,"2025-03-17",244,"Chan-Elliott","Toddberg","Supermarket","021-322-3933-46620",740,"Completed"
200,"Bread","Non-Vegetarian","Dinner",3,"2025-03-24",794,"Coleman, Williams and Nichols","Woodport","Supermarket","3124904832",609,"Completed"
201,"Soup","Vegetarian","Dinner",35,"2025-03-29",330,"Holloway-Koch","Jamesport","Restaurant","323-974-7052",0,"Not Claimed"
202,"Dairy","Vegetarian","Lunch",17,"2025-03-18",319,"Davila, Green and Avila","Lake Amymouth","Restaurant","2386104312",126,"Completed"
202,"Dairy","Vegetarian","Lunch",17,"2025-03-18",319,"Davila, Green and Avila","Lake Amymouth","Restaurant","2386104312",501,"Completed"
203,"Pasta","Vegetarian","Breakfast",8,"2025-03-24",215,"Simmons Ltd","New Curtis","Grocery Store"," 219975-7084",70,"Completed"
203,"Pasta","Vegetarian","Breakfast",8,"2025-03-24",215,"Simmons Ltd","New Curtis","Grocery Store"," 219975-7084",835,"Pending"
204,"Fish","Non-Vegetarian","Lunch",11,"2025-03-26",896,"Marquez, Reid and Kramer","Weberfurt","Grocery Store","001-319-584-3389-9156",0,"Not Claimed"
205,"Dairy","Vegan","Breakfast",13,"2025-03-20",22,"Miller-Carter","Port Lisamouth","Catering Service","+1-868-016-4774",761,"Completed"
206,"Rice","Non-Vegetarian","Breakfast",28,"2025-03-29",931,"Phillips-Bradley","South Allisonburgh","Supermarket","001-645-494-2603",191,"Completed"
206,"Rice","Non-Vegetarian","Breakfast",28,"2025-03-29",931,"Phillips-Bradley","South Allisonburgh","Supermarket","001-645-494-2603",922,"Pending"
207,"Salad","Vegetarian","Dinner",42,"2025-03-23",523,"Roberts, Howard and Bender","Lake Lorrainefort","Restaurant","+1-414-385-0073-51267",365,"Pending"
207,"Salad","Vegetarian","Dinner",42,"2025-03-23",523,"Roberts, Howard and Bender","Lake Lorrainefort","Restaurant","+1-414-385-0073-51267",620,"Cancelled"
208,"Rice","Vegetarian","Dinner",27,"2025-03-26",215,"Simmons Ltd","New Curtis","Grocery Store"," 219975-7084",231,"Pending"
209,"Fish","Non-Vegetarian","Dinner",31,"2025-03-26",422,"Wilson-Cook","Smithfort","Catering Service","276-435-4585-5485",0,"Not Claimed"
210,"Fruits","Vegetarian","Breakfast",17,"2025-03-28",990,"Jones PLC","Lake Latasha","Catering Service","+1-231-061-4929-4353",649,"Completed"
210,"Fruits","Vegetarian","Breakfast",17,"2025-03-28",990,"Jones PLC","Lake Latasha","Catering Service","+1-231-061-4929-4353",902,"Completed"
211,"Chicken","Vegetarian","Snacks",37,"2025-03-22",242,"Aguilar-Frederick","Michaelport","Restaurant","+1-057-752-7548",394,"Pending"
212,"Salad","Non-Vegetarian","Dinner",33,"2025-03-20",228,"Stewart-Soto","Andrewsmouth","Supermarket"," 828634-0022-45412",0,"Not Claimed"
213,"Fruits","Non-Vegetarian","Snacks",20,"2025-03-26",122,"Mosley-Hernandez","Tyronebury","Catering Service","+1-477-159-2443-576",0,"Not Claimed"
214,"Soup","Vegan","Breakfast",9,"2025-03-28",24,"Black, Collins and Richard","Hestermouth","Supermarket","266-040-9664-08185",111,"Pending"
214,"Soup","Vegan","Breakfast",9,"2025-03-28",24,"Black, Collins and Richard","Hestermouth","Supermarket","266-040-9664-08185",460,"Completed"
214,"Soup","Vegan","Breakfast",9,"2025-03-28",24,"Black, Collins and Richard","Hestermouth","Supermarket","266-040-9664-08185",833,"Cancelled"
215,"Bread","Vegetarian","Snacks",50,"2025-03-30",315,"Nelson LLC","Lake Andrewmouth","Restaurant","+1-859-029-3911-34890",470,"Cancelled"
215,"Bread","Vegetarian","Snacks",50,"2025-03-30",315,"Nelson LLC","Lake Andrewmouth","Restaurant","+1-859-029-3911-34890",553,"Pending"
215,"Bread","Vegetarian","Snacks",50,"2025-03-30",315,"Nelson LLC","Lake Andrewmouth","Restaurant","+1-859-029-3911-34890",655,"Completed"
216,"Vegetables","Vegetarian","Dinner",33,"2025-03-16",206,"Yoder-Murray","Port Emilyburgh","Catering Service","001-593-330-4216-5945",467,"Completed"
216,"Vegetables","Vegetarian","Dinner",33,"2025-03-16",206,"Yoder-Murray","Port Emilyburgh","Catering Service","001-593-330-4216-5945",479,"Pending"
217,"Soup","Vegetarian","Lunch",42,"2025-03-23",290,"Webb, Phillips and Garcia","Bradleyport","Supermarket","001-401-943-3400",225,"Cancelled"
217,"Soup","Vegetarian","Lunch",42,"2025-03-23",290,"Webb, Phillips and Garcia","Bradleyport","Supermarket","001-401-943-3400",380,"Pending"
217,"Soup","Vegetarian","Lunch",42,"2025-03-23",290,"Webb, Phillips and Garcia","Bradleyport","Supermarket","001-401-943-3400",507,"Pending"
217,"Soup","Vegetarian","Lunch",42,"2025-03-23",290,"Webb, Phillips and Garcia","Bradleyport","Supermarket","001-401-943-3400",721,"Completed"
218,"Fish","Vegan","Snacks",38,"2025-03-24",159,"Wagner, Cole and Thompson","North Brooke","Grocery Store","+1-555-595-6288-290",0,"Not Claimed"
219,"Fish","Vegetarian","Snacks",26,"2025-03-18",323,"Peters-Johnson","Jasmineberg","Restaurant","106-150-3989-9566",0,"Not Claimed"
220,"Pasta","Vegan","Snacks",18,"2025-03-24",976,"Robinson, Rodriguez and Reilly","Davisview","Restaurant","317-522-3773-348",538,"Cancelled"
221,"Bread","Vegan","Snacks",11,"2025-03-19",211,"Anderson, Patrick and Scott","Lake James","Restaurant","+1-886-931-4697",419,"Pending"
222,"Vegetables","Non-Vegetarian","Breakfast",23,"2025-03-20",333,"Herrera, Fritz and Banks","Port Heidiland","Restaurant"," 057146-9859-95415",0,"Not Claimed"
223,"Bread","Vegan","Snacks",38,"2025-03-17",524,"Torres Ltd","West Amandafurt","Grocery Store"," 283833-1998",345,"Pending"
223,"Bread","Vegan","Snacks",38,"2025-03-17",524,"Torres Ltd","West Amandafurt","Grocery Store"," 283833-1998",941,"Cancelled"
224,"Fruits","Non-Vegetarian","Snacks",29,"2025-03-19",556,"Reyes, Houston and Esparza","Brittanyland","Catering Service","7525269578",669,"Pending"
224,"Fruits","Non-Vegetarian","Snacks",29,"2025-03-19",556,"Reyes, Houston and Esparza","Brittanyland","Catering Service","7525269578",734,"Cancelled"
224,"Fruits","Non-Vegetarian","Snacks",29,"2025-03-19",556,"Reyes, Houston and Esparza","Brittanyland","Catering Service","7525269578",800,"Cancelled"
225,"Fish","Vegan","Dinner",26,"2025-03-24",340,"Barry, Powers and White","Murrayborough","Grocery Store"," 023817-1166",57,"Completed"
225,"Fish","Vegan","Dinner",26,"2025-03-24",340,"Barry, Powers and White","Murrayborough","Grocery Store"," 023817-1166",428,"Completed"
226,"Rice","Non-Vegetarian","Snacks",26,"2025-03-22",242,"Aguilar-Frederick","Michaelport","Restaurant","+1-057-752-7548",172,"Cancelled"
226,"Rice","Non-Vegetarian","Snacks",26,"2025-03-22",242,"Aguilar-Frederick","Michaelport","Restaurant","+1-057-752-7548",975,"Cancelled"
227,"Vegetables","Non-Vegetarian","Breakfast",25,"2025-03-29",923,"Rodriguez Inc","Jonestown","Supermarket","1383312143",213,"Cancelled"
227,"Vegetables","Non-Vegetarian","Breakfast",25,"2025-03-29",923,"Rodriguez Inc","Jonestown","Supermarket","1383312143",308,"Completed"
228,"Rice","Vegetarian","Snacks",12,"2025-03-29",98,"Hogan-Johnston","Gardnerfort","Supermarket","184-472-6932",723,"Pending"
229,"Pasta","Non-Vegetarian","Dinner",26,"2025-03-22",210,"Jones-Miller","Paulmouth","Grocery Store","028-684-5516-43547",573,"Completed"
230,"Fruits","Vegetarian","Breakfast",17,"2025-03-16",596,"Barnes, Castro and Curtis","Zimmermanville","Restaurant","507-577-7566",437,"Cancelled"
230,"Fruits","Vegetarian","Breakfast",17,"2025-03-16",596,"Barnes, Castro and Curtis","Zimmermanville","Restaurant","507-577-7566",739,"Completed"
230,"Fruits","Vegetarian","Breakfast",17,"2025-03-16",596,"Barnes, Castro and Curtis","Zimmermanville","Restaurant","507-577-7566",957,"Completed"
231,"Rice","Non-Vegetarian","Breakfast",33,"2025-03-29",782,"Wheeler-Galvan","North Mary","Supermarket","851-926-1633",0,"Not Claimed"
232,"Soup","Vegan","Lunch",19,"2025-03-28",610,"Kelly, Cummings and Ward","Allenton","Supermarket","795-078-7850",658,"Pending"
233,"Fish","Non-Vegetarian","Snacks",19,"2025-03-26",26,"Hansen Inc","West Adammouth","Grocery Store","464-311-2342",88,"Completed"
233,"Fish","Non-Vegetarian","Snacks",19,"2025-03-26",26,"Hansen Inc","West Adammouth","Grocery Store","464-311-2342",120,"Pending"
233,"Fish","Non-Vegetarian","Snacks",19,"2025-03-26",26,"Hansen Inc","West Adammouth","Grocery Store","464-311-2342",639,"Cancelled"
